tiger	cat	0.768102
tiger	tiger	1.0
plane	car	0.666297
train	car	0.614791
television	radio	0.829861
media	radio	0.577632
bread	butter	0.804847
cucumber	potato	0.863905
doctor	nurse	0.820135
professor	doctor	0.283305
student	professor	0.462804
smart	stupid	0.614184
wood	forest	0.641439
money	cash	0.806632
king	queen	0.777444
king	rook	0.299986
bishop	rabbi	0.613406
fuck	sex	-0.018872
football	soccer	0.801532
football	basketball	0.684883
football	tennis	0.689391
Arafat	Jackson	0.209416
physics	chemistry	0.666661
vodka	gin	0.840832
vodka	brandy	0.851113
drink	eat	0.733712
car	automobile	0.566325
gem	jewel	0.553801
journey	voyage	0.819491
boy	lad	0.656789
coast	shore	0.623444
asylum	madhouse	0.010932
magician	wizard	0.750644
midday	noon	0.816097
furnace	stove	0.703801
food	fruit	0.633383
bird	cock	0.336555
bird	crane	0.437891
food	rooster	0.158592
money	dollar	0.475536
money	currency	0.371397
tiger	jaguar	0.736687
tiger	feline	0.615957
tiger	carnivore	0.65755
tiger	mammal	0.676507
tiger	animal	0.598725
tiger	organism	0.412258
tiger	fauna	0.431225
psychology	psychiatry	0.780301
psychology	science	0.783872
psychology	discipline	0.318721
planet	star	0.235421
planet	moon	0.751053
planet	sun	0.62007
precedent	example	0.366742
precedent	antecedent	0.196918
cup	tableware	0.216136
cup	artifact	0.129398
cup	object	0.149285
cup	entity	0.128193
jaguar	cat	0.715746
jaguar	car	0.323029
mile	kilometer	0.811687
skin	eye	0.595966
Japanese	American	0.591176
century	year	0.609469
announcement	news	0.455981
doctor	personnel	0.234471
Harvard	Yale	0.908872
hospital	infrastructure	0.047826
life	death	0.425341
travel	activity	0.173127
type	kind	0.807421
street	place	0.226
street	avenue	0.49868
street	block	0.379064
cell	phone	0.527702
dividend	payment	0.593622
calculation	computation	0.496815
profit	loss	0.568227
dollar	yen	0.773772
dollar	buck	0.242213
phone	equipment	0.315703
liquid	water	0.70948
marathon	sprint	0.700938
seafood	food	0.738221
seafood	lobster	0.762092
lobster	food	0.490474
lobster	wine	0.655609
championship	tournament	0.773587
man	woman	0.897512
man	governor	0.392288
murder	manslaughter	0.732341
opera	performance	0.325939
Mexico	Brazil	0.589498
glass	metal	0.716843
aluminum	metal	0.78956
rock	jazz	0.735141
museum	theater	0.623131
shower	thunderstorm	0.47409
monk	oracle	0.309832
cup	food	0.111291
journal	association	0.230499
street	children	0.200424
car	flight	0.441292
space	chemistry	0.31236
situation	conclusion	0.440824
word	similarity	0.337489
peace	plan	0.2959
consumer	energy	0.455428
ministry	culture	0.191445
smart	student	-0.069833
investigation	effort	0.407992
image	surface	0.348118
life	term	0.369325
start	match	0.400248
computer	news	0.110986
board	recommendation	0.484087
lad	brother	0.465624
observation	architecture	0.376194
coast	hill	0.577248
deployment	departure	0.474969
benchmark	index	0.737734
attempt	peace	0.211944
consumer	confidence	0.207684
start	year	0.150328
focus	life	0.200676
development	issue	0.208503
theater	history	0.196513
situation	isolation	0.503764
profit	warning	0.162244
media	trading	0.221726
chance	credibility	0.387781
precedent	information	0.201919
architecture	century	0.2965
population	development	0.306843
stock	live	-0.035984
peace	atmosphere	0.194411
morality	marriage	0.420259
minority	peace	0.230105
atmosphere	landscape	0.631349
report	gain	0.131453
music	project	0.20136
seven	series	0.356323
experience	music	0.385244
school	center	0.286724
five	month	0.212444
announcement	production	0.148725
morality	importance	0.439782
money	operation	0.229946
delay	news	0.098437
governor	interview	0.112656
practice	institution	0.332426
century	nation	0.369
coast	forest	0.505215
shore	woodland	0.279514
drink	car	0.336553
president	medal	0.069836
prejudice	recognition	0.337575
viewer	serial	0.136196
peace	insurance	0.007472
Mars	water	0.262793
media	gain	0.036089
precedent	cognition	0.124052
announcement	effort	0.375607
line	insurance	0.032487
crane	implement	-0.118593
drink	mother	0.229687
opera	industry	0.151218
volunteer	motto	0.018999
listing	proximity	0.242319
precedent	collection	0.095153
cup	article	0.021364
sign	recess	0.085578
problem	airport	0.165501
reason	hypertension	0.131202
direction	combination	0.28699
Wednesday	news	0.304956
glass	magician	0.192508
cemetery	woodland	0.609674
possibility	girl	0.130436
cup	substance	0.198572
forest	graveyard	0.596149
stock	egg	0.151227
month	hotel	0.153395
energy	secretary	0.06512
precedent	group	0.007322
production	hike	0.192532
stock	phone	0.201884
holy	sex	0.16661
stock	CD	0.22197
drink	ear	0.309994
delay	racism	0.094549
stock	life	0.129472
stock	jaguar	0.006116
monk	slave	0.482064
lad	wizard	0.494916
sugar	approach	0.081476
rooster	voyage	0.129015
noon	string	0.034384
chord	smile	0.435493
professor	cucumber	-0.073587
king	cabbage	0.26644
